"FL_DATE","ORIGIN","DEST","DEP_TIME","ARR_TIME",
2017-01-01,"ONT","SLC","0553","0843",
2017-01-01,"ATL","DFW","1114","1253",
2017-01-01,"DFW","ATL","1355","1651",
2017-01-01,"MCO","LGA","1127","1348",
2017-01-01,"ATL","ORD","2041","2120",
2017-01-01,"MSP","MCI","2009","2135",
2017-01-01,"COS","ATL","0646","1140",
2017-01-01,"KOA","LAX","2228","0520",
2017-01-01,"LAX","MSP","0614","1145",
2017-01-01,"ATL","COS","1925","2027",
2017-01-01,"KOA","LAX","1437","2145",
2017-01-01,"DCA","SLC","0710","0954",
2017-01-01,"LGA","MSP","1610","1818",
2017-01-01,"DTW","MCO","1003","1230",
2017-01-01,"MCO","DTW","1357","1620",
2017-01-01,"ROC","ATL","0555","0809",
2017-01-01,"MKE","MSP","1716","1829",
2017-01-01,"LGA","DTW","1818","2007",
2017-01-01,"LGA","PBI","1849","2132",
2017-01-01,"ATL","CLT","1357","1545",
2017-01-01,"CLT","ATL","1627","1751",
2017-01-01,"ATL","AUS","1205","1328",
2017-01-01,"AUS","ATL","1430","1742",
2017-01-01,"DCA","MSP","1700","1851",
2017-01-01,"EWR","ATL","0849","1123",
2017-01-01,"MSP","SNA","1110","1249",
2017-01-01,"MSP","RSW","2013","0032",
2017-01-01,"JAN","ATL","0557","0805",
2017-01-01,"MIA","LGA","0629","0918",
2017-01-01,"JFK","RSW","0757","1116",
2017-01-01,"LAX","ATL","0634","1337",
2017-01-01,"DFW","ATL","0942","1228",
2017-01-01,"LGA","MIA","1643","2014",
2017-01-01,"PDX","JFK","0655","1440",
2017-01-01,"MSP","PDX","0900","1039",
2017-01-01,"MSP","LAX","0923","1136",
2017-01-01,"SLC","LAX","0948","1042",
2017-01-01,"ATL","TPA","1443","1600",
2017-01-01,"TPA","ATL","1640","1822",
2017-01-01,"ATL","MIA","1130","1338",
2017-01-01,"MIA","ATL","1355","1551",
2017-01-01,"DTW","ATL","1803","2022",
2017-01-01,"ATL","BNA","1608","1607",
2017-01-01,"BNA","ATL","1708","1926",
2017-01-01,"DCA","ATL","1749","2001",
2017-01-01,"SLC","SMF","2044","2200",
2017-01-01,"ATL","MEM","1110","1146",
2017-01-01,"MEM","ATL","1225","1434",
2017-01-01,"MEM","ATL","0551","0801",
2017-01-01,"MSP","FSD","1531","1626",
2017-01-01,"DTW","SFO","1554","1801",
2017-01-01,"ATL","SDF","1455","1615",
2017-01-01,"SDF","ATL","1649","1828",
2017-01-01,"FLL","JFK","0727","1006",
2017-01-01,"ATL","OKC","1339","1500",
2017-01-01,"OKC","ATL","1541","1836",
2017-01-01,"PDX","SLC","1146","1432",
2017-01-01,"JFK","MIA","1926","2212",
2017-01-01,"LAX","MSP","1253","1827",
2017-01-01,"MSP","OMA","2019","2124",
2017-01-01,"MSP","SEA","0656","0919",
2017-01-01,"ATL","GPT","2125","2145",
2017-01-01,"MSP","SFO","1958","2213",
2017-01-01,"HNL","JFK","1737","0743",
2017-01-01,"CMH","ATL","0528","0719",
2017-01-01,"PHX","MSP","1844","2233",
2017-01-01,"ATL","MCO","1105","1257",
2017-01-01,"SEA","KOA","1519","1926",
2017-01-01,"LAX","SLC","1300","1539",
2017-01-01,"ATL","GSO","2019","2128",
2017-01-01,"ATL","ORF","1454","1614",
2017-01-01,"ORF","ATL","1651","1848",
2017-01-01,"ATL","BZN","1116","1336",
2017-01-01,"BZN","ATL","1457","2118",
2017-01-01,"RDU","ATL","1627","1754",
2017-01-01,"GRR","ATL","0557","0750",
2017-01-01,"ATL","PNS","0817","0825",
2017-01-01,"PNS","ATL","0905","1128",
2017-01-01,"ATL","ROA","2130","2300",
2017-01-01,"SEA","HNL","0923","1329",
2017-01-01,"CAE","ATL","1000","1111",
2017-01-01,"JFK","SJU","0655","1114",
2017-01-01,"HNL","SEA","2309","0650",
2017-01-01,"SEA","JFK","0909","1850",
2017-01-01,"ATL","SAN","1104","1300",
2017-01-01,"SAN","ATL","1403","2058",
2017-01-01,"MSP","SEA","1115","1339",
2017-01-01,"LAX","ATL","0738","1444",
2017-01-01,"OGG","LAX","2354","0644",
2017-01-01,"HNL","SFO","2257","0612",
2017-01-01,"ATL","PVD","0929","1137",
2017-01-01,"PVD","ATL","1232","1554",
2017-01-01,"ATL","FLL","0758","0950",
2017-01-01,"FLL","ATL","1041","1233",
2017-01-01,"FLL","ATL","0937","1144",
2017-01-01,"LAX","DTW","0926","1642",
2017-01-01,"SEA","SLC","1703","1957",
2017-01-01,"DTW","MCO","2019","2258",
2017-01-01,"JFK","TPA","1126","1415",
2017-01-01,"ATL","CLE","0850","1033",
2017-01-01,"CLE","ATL","1113","1316",
2017-01-01,"MCI","ATL","0811","1126",
2017-01-01,"CVG","FLL","0929","1157",
2017-01-01,"SLC","AUS","2026","0015",
2017-01-01,"SFO","JFK","2123","0524",
2017-01-01,"FLL","LGA","1900","2137",
2017-01-01,"SLC","SNA","1500","1557",
2017-01-01,"SNA","SLC","1702","1942",
2017-01-01,"MSP","RSW","0657","1123",
2017-01-01,"ATL","IAH","2229","2330",
2017-01-01,"MIA","LGA","1431","1720",
2017-01-01,"ATL","CLT","1006","1120",
2017-01-01,"CLT","ATL","1157","1323",
2017-01-01,"CHS","ATL","0854","1021",
2017-01-01,"DTW","LGA","0831","1009",
2017-01-01,"AVL","ATL","0625","0727",
2017-01-01,"MSP","BOS","2021","2353",
2017-01-01,"ATL","PHL","1408","1558",
2017-01-01,"PHL","ATL","1713","1928",
2017-01-01,"LAX","JFK","1454","2248",
2017-01-01,"MSP","TPA","0910","1326",
2017-01-01,"SEA","LAX","1152","1459",
2017-01-01,"BWI","ATL","1759","2022",
2017-01-01,"DTW","LAX","2027","2311",
2017-01-01,"IND","MSP","0702","0804",
2017-01-01,"DTW","LGA","2019","2154",
2017-01-01,"ATL","AVP","2119","2258",
2017-01-01,"FLL","LGA","1640","1922",
2017-01-01,"MCO","LGA","0629","0853",
2017-01-01,"ATL","IAD","1240","1412",
2017-01-01,"IAD","ATL","1456","1724",
2017-01-01,"MSP","SJC","2002","2218",
2017-01-01,"EWR","ATL","1809","2106",
2017-01-01,"ATL","IND","1722","1836",
2017-01-01,"JFK","MSY","1517","1759",
2017-01-01,"DTW","ATL","0558","0806",
2017-01-01,"SMF","SLC","1357","1627",
2017-01-01,"SLC","BOS","2250","0508",
2017-01-01,"JFK","TPA","0757","1046",
2017-01-01,"PIT","ATL","0637","0849",
2017-01-01,"PHX","MSP","1028","1444",
2017-01-01,"ATL","ELP","1924","2052",
2017-01-01,"ELP","ATL","0559","1041",
2017-01-01,"ATL","JAX","1356","1457",
2017-01-01,"JAX","ATL","1553","1706",
2017-01-01,"SRQ","ATL","1131","1309",
2017-01-01,"ATL","FLL","1517","1657",
2017-01-01,"FLL","ATL","1757","1948",
2017-01-01,"JFK","PHX","0833","1215",
2017-01-01,"JFK","RSW","1539","1927",
2017-01-01,"ATL","PDX","1039","1253",
2017-01-01,"PDX","ATL","1354","2131",
2017-01-01,"ATL","TPA","2222","2343",
2017-01-01,"MSP","BZN","2022","2148",
2017-01-01,"MSP","SEA","1944","2134",
2017-01-01,"ATL","STL","0807","0846",
2017-01-01,"STL","ATL","0924","1159",
2017-01-01,"ATL","DFW","0902","1015",
2017-01-01,"JFK","MIA","1526","1840",
2017-01-01,"ATL","MCO","0958","1133",
2017-01-01,"MIA","LGA","1757","2035",
2017-01-01,"CVG","ATL","0659","0843",
2017-01-01,"DTW","LAS","0822","0942",
2017-01-01,"ATL","IAD","0946","1113",
2017-01-01,"IAD","ATL","1156","1412",
2017-01-01,"SLC","SFO","2044","2208",
2017-01-01,"MSP","LAX","2024","2235",
2017-01-01,"MIA","MSP","1532","1816",
2017-01-01,"SLC","ATL","0053","0631",
2017-01-01,"FLL","ATL","0820","1032",
2017-01-01,"MCO","DTW","0809","1037",
2017-01-01,"ATL","SEA","1401","1619",
2017-01-01,"LAS","SLC","0757","1011",
2017-01-01,"CLT","ATL","0813","0959",
2017-01-01,"RDU","ATL","0557","0725",
2017-01-01,"MSP","MKE","1955","2101",
2017-01-01,"BHM","ATL","0851","1049",
2017-01-01,"ATL","JAX","1217","1319",
2017-01-01,"JAX","ATL","1409","1533",
2017-01-01,"DTW","PBI","0821","1104",
2017-01-01,"PBI","DTW","1210","1459",
2017-01-01,"MSP","ATL","0950","1320",
2017-01-01,"LGA","MSY","1358","1628",
2017-01-01,"MSP","LAS","2139","2302",
2017-01-01,"ATL","JFK","0836","1035",
2017-01-01,"ATL","AUS","1100","1236",
2017-01-01,"AUS","ATL","1318","1622",
2017-01-01,"CAK","ATL","0652","0903",
2017-01-01,"SLC","JFK","1725","2336",
2017-01-01,"MSP","JAC","1110","1228",
2017-01-01,"JFK","MIA","0757","1105",
2017-01-01,"PBI","LGA","0800","1028",
2017-01-01,"DTW","MSP","1243","1319",
2017-01-01,"SLC","DCA","1710","2249",
2017-01-01,"RSW","DTW","0827","1110",
2017-01-01,"LAX","JFK","1624","0029",
2017-01-01,"ATL","MCI","2238","2335",
2017-01-01,"ATL","AVL","2225","2326",
2017-01-01,"XNA","ATL","0601","0923",
2017-01-01,"JFK","RSW","1925","2223",
2017-01-01,"DTW","MIA","0821","1130",
2017-01-01,"ATL","PHL","2218","2356",
2017-01-01,"LGA","PBI","2031","2316",
2017-01-01,"LAX","MSP","1930","0044",
2017-01-01,"ATL","TPA","1346","1502",
2017-01-01,"TPA","ATL","1547","1727",
2017-01-01,"ATL","MIA","1223","1413",
2017-01-01,"MIA","ATL","1534","1746",
2017-01-01,"ATL","ROC","0905","1104",
2017-01-01,"LAX","SLC","0716","1009",
2017-01-01,"TPA","LGA","2008","2226",
2017-01-01,"ATL","JAX","0827","0932",
2017-01-01,"JAX","ATL","1025","1146",
2017-01-01,"RDU","DTW","0558","0735",
2017-01-01,"MCO","JFK","1041","1308",
2017-01-01,"ATL","BHM","1950","1950",
2017-01-01,"ATL","DAL","2113","2220",
2017-01-01,"MIA","LGA","1954","2248",
2017-01-01,"SEA","LAX","1621","1853",
2017-01-01,"DAL","ATL","0709","1029",
2017-01-01,"BOS","MSP","1630","1853",
2017-01-01,"DAY","ATL","0558","0745",
2017-01-01,"ATL","PHL","1842","2029",
2017-01-01,"ATL","RSW","1526","1710",
2017-01-01,"RSW","ATL","1744","1927",
2017-01-01,"ATL","SRQ","1924","2048",
2017-01-01,"MSY","MSP","1554","1833",
2017-01-01,"MCI","ATL","0544","0841",
2017-01-01,"SLC","SAT","2025","2354",
2017-01-01,"SAT","SLC","0638","0819",
2017-01-01,"SAN","JFK","0725","1517",
2017-01-01,"ATL","LEX","1343","1454",
2017-01-01,"PBI","LGA","1620","1902",
2017-01-01,"JFK","MCO","1542","1844",
2017-01-01,"FLL","DTW","0800","1046",
2017-01-01,"ATL","GSO","2243","2352",
2017-01-01,"ATL","ICT","1948","2104",
2017-01-01,"JFK","MCO","1751","2045",
2017-01-01,"ATL","EWR","2237","0046",
2017-01-01,"DTW","PHX","1222","1442",
2017-01-01,"KOA","SEA","2213","0555",
2017-01-01,"LAX","SLC","1131","1404",
2017-01-01,"CMH","ATL","0755","0941",
2017-01-01,"ATL","EWR","0857","1052",
2017-01-01,"EWR","ATL","1133","1353",
2017-01-01,"MSP","PSP","0934","1134",
2017-01-01,"PSP","MSP","1259","1807",
2017-01-01,"SFO","MSP","1226","1802",
2017-01-01,"SJC","LAX","0719","0858",
2017-01-01,"LAS","SLC","1101","1326",
2017-01-01,"MIA","ATL","0910","1109",
2017-01-01,"JFK","FLL","0824","1126",
2017-01-01,"DTW","CLT","2034","2217",
2017-01-01,"BNA","LAX","1717","2001",
2017-01-01,"LGA","PBI","1456","1810",
2017-01-01,"DTW","BOS","0722","0915",
2017-01-01,"BOS","PBI","0723","1034",
2017-01-01,"ATL","DAB","1518","1626",
2017-01-01,"DAB","ATL","1702","1835",
2017-01-01,"SEA","MSP","0023","0527",
2017-01-01,"ATL","CHS","2229","2329",
2017-01-01,"ATL","SRQ","1148","1324",
2017-01-01,"SRQ","ATL","1413","1546",
2017-01-01,"DTW","TPA","0828","1058",
2017-01-01,"TPA","DTW","1435","1651",
2017-01-01,"LAX","HNL","1651","2046",
2017-01-01,"ATL","FLL","1212","1357",
2017-01-01,"FLL","ATL","1457","1644",
2017-01-01,"ATL","PBI","1506","1646",
2017-01-01,"PBI","ATL","1759","2017",
2017-01-01,"ATL","RIC","1004","1130",
2017-01-01,"RIC","ATL","1212","1438",
2017-01-01,"LGA","MCO","1017","1305",
2017-01-01,"CVG","ATL","1833","2002",
2017-01-01,"MIA","LGA","1818","2107",
2017-01-01,"ATL","BDL","0837","1042",
2017-01-01,"BDL","ATL","1125","1409",
2017-01-01,"ICT","ATL","0545","0837",
2017-01-01,"HOU","ATL","0644","1010",
2017-01-01,"ATL","ORD","1742","1835",
2017-01-01,"ATL","BDL","1240","1453",
2017-01-01,"BDL","ATL","1535","1813",
2017-01-01,"ATL","RIC","2245","0018",
2017-01-01,"ATL","DTW","1059","1248",
2017-01-01,"ATL","MDW","2123","2220",
2017-01-01,"ATL","AUS","1830","1953",
2017-01-01,"AUS","ATL","1900","2154",
2017-01-01,"JFK","SJU","0855","1317",
2017-01-01,"ATL","MKE","1122","1235",
2017-01-01,"MKE","ATL","1313","1616",
2017-01-01,"LGA","PBI","0707","0953",
2017-01-01,"ATL","MDT","2131","2307",
2017-01-01,"MDT","ATL","0558","0800",
2017-01-01,"ATL","OKC","1029","1142",
2017-01-01,"DCA","ATL","1203","1424",
2017-01-01,"ATL","JAX","1503","1601",
2017-01-01,"JAX","ATL","1655","1828",
2017-01-01,"ATL","SAN","1528","1653",
2017-01-01,"ATL","SDF","2259","0015",
2017-01-01,"ATL","DAB","1922","2039",
2017-01-01,"MIA","ATL","0634","0832",
2017-01-01,"ATL","SDF","1204","1327",
2017-01-01,"SDF","ATL","1403","1522",
2017-01-01,"LGA","TPA","1607","1921",
2017-01-01,"SLC","MSP","0828","1153",
2017-01-01,"JFK","DEN","0828","1133",
2017-01-01,"BOS","MSP","1155","1409",
2017-01-01,"PHL","ATL","0610","0821",
2017-01-01,"JFK","SAN","0833","1139",
2017-01-01,"RSW","DTW","1212","1458",
2017-01-01,"JFK","PBI","1544","1913",
2017-01-01,"DTW","SLC","1725","1913",
2017-01-01,"HSV","ATL","0723","0923",
2017-01-01,"ATL","JFK","1153","1349",
2017-01-01,"VPS","ATL","0512","0719",
2017-01-01,"VPS","ATL","0721","0954",
2017-01-01,"SFO","DTW","0843","1555",
2017-01-01,"FLL","LGA","1421","1703",
2017-01-01,"OKC","ATL","1230","1526",
2017-01-01,"JAC","SLC","1348","1524",
2017-01-01,"RDU","ATL","1200","1339",
2017-01-01,"MSP","MCO","1546","1955",
2017-01-01,"MCO","BOS","0754","1039",
2017-01-01,"ATL","CLE","1215","1354",
2017-01-01,"ATL","CLE","2252","0017",
2017-01-01,"BOS","LAX","1802","2134",
2017-01-01,"LAX","BOS","2054","0453",
2017-01-01,"LAS","DTW","1206","1901",
2017-01-01,"MSP","DCA","1528","1849",
2017-01-01,"SAN","SLC","1210","1457",
2017-01-01,"SLC","SAN","1050","1128",
2017-01-01,"RSW","JFK","0711","0943",
2017-01-01,"MKE","ATL","0702","1001",
2017-01-01,"MSP","FAR","2131","2220",
2017-01-01,"SLC","SEA","1001","1152",
2017-01-01,"ATL","CMH","1524","1649",
2017-01-01,"CMH","ATL","1755","1937",
2017-01-01,"ATL","ORD","1351","1448",
2017-01-01,"ORD","ATL","1528","1823",
2017-01-01,"ANC","SEA","0055","0557",
2017-01-01,"DEN","MSP","0708","0957",
2017-01-01,"ATL","SAT","1417","1553",
2017-01-01,"SAT","ATL","1643","2022",
2017-01-01,"MCO","LGA","1955","2212",
2017-01-01,"SFO","HNL","1819","2215",
2017-01-01,"MSY","JFK","1853","2248",
2017-01-01,"BWI","SLC","0730","1016",
2017-01-01,"SAN","JFK","1253","2056",
2017-01-01,"ATL","ATW","1925","2026",
2017-01-01,"ATL","PBI","1224","1409",
2017-01-01,"PBI","ATL","1522","1709",
2017-01-01,"MSY","LGA","1730","2110",
2017-01-01,"PHL","ATL","0835","1044",
2017-01-01,"LGA","MIA","1832","2139",
2017-01-01,"PHX","SLC","0709","0838",
2017-01-01,"JFK","SJU","1123","1551",
2017-01-01,"ATL","PHX","1340","1543",
2017-01-01,"RSW","ATL","0656","0833",
2017-01-01,"MSN","MSP","0651","0755",
2017-01-01,"MSP","TUS","1120","1352",
2017-01-01,"TUS","MSP","1446","1838",
2017-01-01,"ATL","RSW","1915","2047",
2017-01-01,"MSP","BOS","1519","1849",
2017-01-01,"PHX","ATL","0701","1219",
2017-01-01,"MIA","JFK","1935","2222",
2017-01-01,"LAX","MSY","1745","2313",
2017-01-01,"ATL","LFT","1958","2045",
2017-01-01,"LGA","DEN","0823","1037",
2017-01-01,"ATL","ORF","1756","1929",
2017-01-01,"ATL","BNA","1504","1504",
2017-01-01,"BNA","ATL","1539","1801",
2017-01-01,"ATL","PBI","1624","1801",
2017-01-01,"PBI","ATL","2226","0006",
2017-01-01,"ALB","ATL","0555","0925",
2017-01-01,"ATL","TPA","0826","0952",
2017-01-01,"TPA","ATL","1039","1202",
2017-01-01,"ATL","XNA","2159","2248",
2017-01-01,"ATL","CLT","0837","1008",
2017-01-01,"CLT","ATL","1050","1203",
2017-01-01,"BOS","MCO","1926","2245",
2017-01-01,"ATL","EVV","2126","2150",
2017-01-01,"EVV","ATL","0543","0805",
2017-01-01,"ATL","BUF","0955","1146",
2017-01-01,"BUF","ATL","1236","1459",
2017-01-01,"PBI","BOS","1148","1437",
2017-01-01,"FSD","MSP","0657","0806",
2017-01-01,"LAS","JFK","2208","0544",
2017-01-01,"MSP","JFK","1957","2329",
2017-01-01,"DTW","SFO","1157","1359",
2017-01-01,"SEA","MCO","2136","0632",
2017-01-01,"IND","MSP","1803","1851",
2017-01-01,"RIC","ATL","0525","0704",
2017-01-01,"ATL","AUS","1608","1734",
2017-01-01,"LGA","TPA","0837","1127",
2017-01-01,"ATL","MTJ","1029","1209",
2017-01-01,"MTJ","ATL","1257","1821",
2017-01-01,"ATL","LIT","2228","2257",
2017-01-01,"ATL","VPS","1710","1710",
2017-01-01,"ATL","SGF","1911","1959",
2017-01-01,"BWI","ATL","0555","0759",
2017-01-01,"FLL","BOS","1602","1908",
2017-01-01,"ATL","MCI","1342","1502",
2017-01-01,"ATL","DAY","0910","1036",
2017-01-01,"DAY","ATL","1111","1255",
2017-01-01,"MSP","IND","2007","2236",
2017-01-01,"JFK","TPA","1450","1740",
2017-01-01,"ATL","DTW","0920","1058",
2017-01-01,"ATL","CLT","1512","1617",
2017-01-01,"CLT","ATL","1658","1844",
2017-01-01,"SEA","BOS","1241","2100",
2017-01-01,"JFK","DTW","0905","1100",
2017-01-01,"CLE","ATL","0555","0757",
2017-01-01,"BOS","SLC","0639","1017",
2017-01-01,"ANC","SEA","1852","2349",
2017-01-01,"SEA","ANC","1529","1814",
2017-01-01,"LGA","MCO","1814","2101",
2017-01-01,"ATL","IND","1211","1335",
2017-01-01,"IND","ATL","1431","1620",
2017-01-01,"JFK","MCO","1220","1513",
2017-01-01,"SFO","LAX","0723","0900",
2017-01-01,"LAX","SFO","0944","1056",
2017-01-01,"SFO","LAX","1157","1330",
2017-01-01,"LAX","SFO","1544","1708",
2017-01-01,"SFO","LAX","1746","1931",
2017-01-01,"LAX","SFO","1934","2055",
2017-01-01,"LAX","IND","2248","0535",
2017-01-01,"MIA","MSP","1302","1547",
2017-01-01,"JFK","PHX","1827","2202",
2017-01-01,"JFK","MIA","0650","1014",
2017-01-01,"JFK","MCO","0929","1214",
2017-01-01,"JFK","MSY","2011","2226",
2017-01-01,"RDU","SLC","0713","0947",
2017-01-01,"SLC","RDU","1652","2239",
2017-01-01,"DTW","LAX","1206","1400",
2017-01-01,"JFK","MIA","1129","1433",
2017-01-01,"JFK","FLL","1015","1306",
2017-01-01,"MSP","LGA","1531","1901",
2017-01-01,"ORF","DTW","1644","1831",
2017-01-01,"JFK","PBI","1817","2106",
2017-01-01,"JFK","MCO","1035","1321",
2017-01-01,"SLC","SMF","1113","1215",
2017-01-01,"JFK","FLL","1146","1443",
2017-01-01,"JAC","SLC","0704","0842",
2017-01-01,"ATL","FLL","0902","1053",
2017-01-01,"FLL","ATL","1144","1338",
2017-01-01,"MCO","SEA","0704","1136",
2017-01-01,"ATL","EYW","1456","1642",
2017-01-01,"EYW","ATL","1737","1933",
2017-01-01,"ATL","PWM","2102","2318",
2017-01-01,"ATL","DEN","1229","1354",
2017-01-01,"DEN","ATL","1500","2009",
2017-01-01,"SFO","SLC","0556","0830",
2017-01-01,"SLC","JAC","2007","2118",
2017-01-01,"ATL","PNS","2220","2232",
2017-01-01,"ATL","TPA","1539","1656",
2017-01-01,"TPA","ATL","1759","1932",
2017-01-01,"JFK","SAN","1931","2323",
2017-01-01,"JFK","MSP","1826","2033",
2017-01-01,"MSP","BUF","1948","2245",
2017-01-01,"MSY","LGA","1205","1542",
2017-01-01,"LGA","ORF","1351","1458",
2017-01-01,"MSP","ATL","1110","1437",
2017-01-01,"LAX","PDX","1313","1539",
2017-01-01,"PDX","LAX","1618","1847",
2017-01-01,"ATL","LAS","2008","2136",
2017-01-01,"ATL","MSP","1052","1210",
2017-01-01,"JFK","SJU","1454","1916",
2017-01-01,"MCO","SLC","0658","1003",
2017-01-01,"JFK","AUS","1818","2128",
2017-01-01,"EWR","MSP","0813","1011",
2017-01-01,"ATL","CVG","2123","2238",
2017-01-01,"JFK","DEN","1929","2202",
2017-01-01,"SLC","LAS","1802","1820",
2017-01-01,"MSP","MCO","2026","0038",
2017-01-01,"IAH","LIT","1640","1746",
2017-01-01,"IAH","LIT","1913","2022",
2017-01-01,"IAH","LRD","1523","1633",
2017-01-01,"IAH","ORF","1937","2319",
2017-01-01,"IAH","MOB","1607","1728",
2017-01-01,"XNA","IAH","1144","1328",
2017-01-01,"IND","IAH","1832","2018",
2017-01-01,"PNS","IAH","0905","1054",
2017-01-01,"ELP","IAH","1457","1752",
2017-01-01,"IAH","BRO","2113","2230",
2017-01-01,"IAH","VPS","1256","1422",
2017-01-01,"IAH","VPS","2015","2149",
2017-01-01,"EWR","GRR","1753","1959",
2017-01-01,"EWR","BTV","1457","1605",
2017-01-01,"IND","EWR","1215","1410",
2017-01-01,"ORD","MSN","1034","1117",
2017-01-01,"ABQ","IAH","1059","1358",
2017-01-01,"IAH","BHM","1546","1722",
2017-01-01,"EWR","JAX","0916","1156",
2017-01-01,"IAH","MFE","0854","1010",
2017-01-01,"LIT","IAH","1138","1309",
2017-01-01,"SAV","ORD","0702","0821",
2017-01-01,"LIT","IAH","1440","1610",
2017-01-01,"LNK","ORD","1435","1606",
2017-01-01,"ORD","FSD","1552","1752",
2017-01-01,"IAH","HSV","1701","1844",
2017-01-01,"IAH","MOB","1014","1144",
2017-01-01,"BUF","EWR","1822","1946",
2017-01-01,"MEM","EWR","0737","1044",
2017-01-01,"ORD","AVP","1336","1619",
2017-01-01,"ORD","AZO","1028","1210",
2017-01-01,"ORD","CAE","1345","1654",
2017-01-01,"BHM","IAH","1849","2042",
2017-01-01,"EWR","DCA","1240","1348",
2017-01-01,"EWR","GSO","1641","1808",
2017-01-01,"ORD","EVV","1914","2033",
2017-01-01,"LAN","ORD","1000","1005",
2017-01-01,"PWM","EWR","1833","2004",
2017-01-01,"MSN","EWR","1620","1925",
2017-01-01,"LIT","ORD","1119","1254",
2017-01-01,"IAH","GPT","1432","1546",
2017-01-01,"ORD","SGF","1223","1406",
2017-01-01,"TVC","ORD","1056","1102",
2017-01-01,"IAH","JAN","1251","1407",
2017-01-01,"STL","IAH","0925","1138",
2017-01-01,"MAF","IAH","1044","1214",
2017-01-01,"IAH","CHS","1920","2245",
2017-01-01,"ORD","LNK","1214","1354",
2017-01-01,"IAH","PNS","1322","1446",
2017-01-01,"IAH","CLE","1010","1342",
2017-01-01,"SAV","IAH","0631","0810",
2017-01-01,"IAH","HRL","0912","1029",
2017-01-01,"SBN","ORD","0655","0652",
2017-01-01,"IAH","MEM","1006","1126",
2017-01-01,"SHV","IAH","1030","1121",
2017-01-01,"GRK","IAH","1724","1819",
2017-01-01,"SYR","ORD","1013","1121",
2017-01-01,"IAH","OMA","0835","1031",
2017-01-01,"ORD","CWA","1525","1629",
2017-01-01,"ROC","ORD","1029","1123",
2017-01-01,"TYS","ORD","0712","0757",
2017-01-01,"VPS","IAH","1454","1639",
2017-01-01,"JAX","EWR","1142","1355",
2017-01-01,"MSN","ORD","1034","1119",
2017-01-01,"IAH","SDF","1012","1325",
2017-01-01,"TUL","IAH","0625","0813",
2017-01-01,"ELP","IAH","1335","1629",
2017-01-01,"IAH","MOB","1908","2029",
2017-01-01,"BHM","ORD","1745","1936",
2017-01-01,"ORD","ERI","2057","2318",
2017-01-01,"JAX","EWR","1951","2154",
2017-01-01,"GSO","EWR","1854","2019",
2017-01-01,"IAH","LRD","2116","2254",
2017-01-01,"TYS","IAH","1646","1818",
2017-01-01,"PVD","ORD","0548","0754",
2017-01-01,"ORD","STL","0905","1020",
2017-01-01,"EWR","CHS","0726","0937",
2017-01-01,"EWR","JAX","0631","0845",
2017-01-01,"LRD","IAH","0639","0755",
2017-01-01,"GRK","IAH","0522","0608",
2017-01-01,"IAH","JAN","1034","1212",
2017-01-01,"EWR","MCI","0926","1137",
2017-01-01,"GRB","ORD","1717","1824",
2017-01-01,"IAH","PNS","1643","1838",
2017-01-01,"IAH","ELP","1304","1407",
2017-01-01,"ORD","GSP","1738","2019",
2017-01-01,"ORD","RIC","2050","2339",
2017-01-01,"SBN","ORD","1821","1757",
2017-01-01,"EWR","PWM","1647","1756",
2017-01-01,"IAH","MEM","1259","1437",
2017-01-01,"MFE","IAH","0909","1018",
2017-01-01,"IAH","MAF","1122","1303",
2017-01-01,"GRR","ORD","1121","1117",
2017-01-01,"ORD","TUL","1213","1412",
2017-01-01,"STL","ORD","1839","1944",
2017-01-01,"ELP","IAH","1049","1401",
2017-01-01,"IAH","TUL","1702","1826",
2017-01-01,"DFW","IAH","1157","1311",
2017-01-01,"ECP","IAH","0558","0756",
2017-01-01,"ORD","STL","0729","0836",
2017-01-01,"IAH","DFW","1010","1128",
2017-01-01,"ORD","CAE","1738","2026",
2017-01-01,"ROA","ORD","1343","1430",
2017-01-01,"IAH","STL","1249","1447",
2017-01-01,"IAH","COS","1448","1607",
2017-01-01,"BUF","EWR","1000","1119",
2017-01-01,"EWR","BTV","1301","1414",
2017-01-01,"IAH","ABQ","1731","1856",
2017-01-01,"MKE","CLE","1804","2009",
2017-01-01,"IND","EWR","1648","1836",
2017-01-01,"ORD","FSD","1919","2115",
2017-01-01,"JAN","IAH","1203","1324",
2017-01-01,"XNA","IAH","0612","0802",
2017-01-01,"EWR","STL","1534","1721",
2017-01-01,"BTV","ORD","1642","1818",
2017-01-01,"EWR","IND","1208","1424",
2017-01-01,"BTV","ORD","1322","1454",
2017-01-01,"EVV","ORD","0633","0755",
2017-01-01,"IAH","STL","0837","1027",
2017-01-01,"IAH","TUL","1123","1245",
2017-01-01,"JAN","IAH","1440","1556",
2017-01-01,"EWR","CLT","0839","1039",
2017-01-01,"EWR","DCA","2100","2201",
2017-01-01,"ORD","MSN","0931","1012",
2017-01-01,"JAX","EWR","0617","0823",
2017-01-01,"CLE","IAH","0603","0832",
2017-01-01,"MEM","IAH","1131","1316",
2017-01-01,"TUL","IAH","1015","1202",
2017-01-01,"EWR","MSN","0938","1110",
2017-01-01,"FWA","EWR","0606","0744",
2017-01-01,"COS","IAH","1650","2007",
2017-01-01,"ORD","LEX","2050","2310",
2017-01-01,"XNA","IAH","1504","1642",
